,name,team,minutes
2,Omari Kellyman,Aston Villa,0
5,Anthony Gordon,Newcastle,1
7,Joe Willock,Newcastle,1
8,Joelinton Cássio Apolinário de Lira,Newcastle,1
9,Allan Saint-Maximin,Newcastle,0
13,Isaac Hayden,Newcastle,0
14,Sean Longstaff,Newcastle,1
15,Garang Kuol,Newcastle,0
16,Sandro Tonali,Newcastle,0
18,Ryan Fraser,Newcastle,0
22,Elliot Anderson,Newcastle,0
24,Harvey Barnes,Newcastle,0
26,Jacob Murphy,Newcastle,0
27,Matt Ritchie,Newcastle,0
28,Miguel Almirón Rejala,Newcastle,1
30,Jeff Hendrick,Newcastle,0
34,Bruno Guimarães Rodriguez Moura,Newcastle,1
38,Boubacar Kamara,Aston Villa,1
41,Philippe Coutinho Correia,Aston Villa,0
43,Morgan Sanson,Aston Villa,0
44,Moussa Diaby,Aston Villa,1
45,Leander Dendoncker,Aston Villa,0
46,Douglas Luiz Soares de Paulo,Aston Villa,1
47,Leon Bailey,Aston Villa,1
49,Bertrand Traoré,Aston Villa,0
51,Emiliano Buendía Stati,Aston Villa,0
53,Youri Tielemans,Aston Villa,1
54,Jacob Ramsey,Aston Villa,0
56,Jaden Philogene-Bidace,Aston Villa,0
59,Tim Iroegbunam,Aston Villa,0
61,John McGinn,Aston Villa,1
68,Kaoru Mitoma,Brighton,1
70,Kacper Kozłowski,Brighton,0
71,Jakub Moder,Brighton,0
72,James Milner,Brighton,0
76,Mahmoud Dahoud,Brighton,1
77,Julio Enciso,Brighton,0
78,Jeremy Sarmiento Morante,Brighton,0
83,Solly March,Brighton,0
86,Yasin Ayari,Brighton,0
87,Adam Lallana,Brighton,1
91,Steven Alzate,Brighton,0
92,Billy Gilmour,Brighton,1
93,Simon Adingra,Brighton,1
95,Facundo Buonanotte,Brighton,1
97,Pascal Groß,Brighton,1
99,Bobby Clark,Liverpool,0
101,Ben Doak,Liverpool,0
102,James McConnell,Liverpool,0
105,Lewis Miley,Newcastle,0
110,Alexis Mac Allister,Liverpool,1
111,Tanguy Ndombélé Alvaro,Spurs,0
115,Thiago Alcántara do Nascimento,Liverpool,0
116,Curtis Jones,Liverpool,0
117,Mohamed Salah,Liverpool,1
120,James Maddison,Spurs,1
123,Harvey Elliott,Liverpool,1
126,Dominik Szoboszlai,Liverpool,1
128,Dejan Kulusevski,Spurs,1
129,Jack Hinshelwood,Brighton,0
131,Oliver Skipp,Spurs,0
135,Pape Matar Sarr,Spurs,1
136,Luis Díaz,Liverpool,0
140,Giovani Lo Celso,Spurs,0
141,Richarlison de Andrade,Spurs,1
143,Diogo Teixeira da Silva,Liverpool,1
145,Fabio Henrique Tavares,Liverpool,0
148,Manor Solomon,Spurs,0
150,Son Heung-min,Spurs,1
151,Stefan Bajcetic,Liverpool,0
153,Jordan Henderson,Liverpool,0
160,Bryan Gil Salvatierra,Spurs,1
161,Rodrigo Bentancur,Spurs,1
162,Yves Bissouma,Spurs,1
164,Pierre-Emile Højbjerg,Spurs,1
168,Oscar Bobb,Man City,0
169,Riyad Mahrez,Man City,0
171,Phil Foden,Man City,1
176,Shea Charles,Man City,0
177,Bernardo Veiga de Carvalho e Silva,Man City,1
179,Kevin De Bruyne,Man City,0
185,Jack Grealish,Man City,1
186,Rodrigo Hernandez,Man City,1
187,Máximo Perrone,Man City,0
188,Mateo Kovačić,Man City,1
190,Kalvin Phillips,Man City,0
194,Nicolas Pépé,Arsenal,0
195,Mohamed Elneny,Arsenal,1
197,Declan Rice,Arsenal,1
198,Fábio Ferreira Vieira,Arsenal,1
201,Gabriel Martinelli Silva,Arsenal,1
203,Granit Xhaka,Arsenal,0
205,Thomas Partey,Arsenal,0
206,Reiss Nelson,Arsenal,1
211,Martin Ødegaard,Arsenal,0
213,Marcus Oliveira Alencar,Arsenal,0
214,Bukayo Saka,Arsenal,1
215,Leandro Trossard,Arsenal,1
221,Emile Smith Rowe,Arsenal,1
222,Kai Havertz,Arsenal,1
225,Jorge Luiz Frello Filho,Arsenal,0
226,Moisés Caicedo Corozo,Chelsea,1
227,Edson Álvarez Velázquez,West Ham,1
229,Matheus Luiz Nunes,Man City,0
230,Brennan Johnson,Spurs,1
231,Tommy Doyle,Wolves,1
233,Flynn Downes,West Ham,0
234,Nikola Vlašić,West Ham,0
237,Tomáš Souček,West Ham,1
239,Maxwel Cornet,West Ham,0
241,Pablo Fornals Malla,West Ham,0
243,Lucas Tolentino Coelho de Lima,West Ham,1
245,Jarrod Bowen,West Ham,1
248,Conor Coventry,West Ham,0
252,Saïd Benrahma,West Ham,1
255,Mathias Jensen,Brentford,1
256,Keane Lewis-Potter,Brentford,0
260,Frank Onyeka,Brentford,1
261,Vitaly Janelt,Brentford,1
264,Yegor Yarmolyuk,Brentford,1
266,Mads Bidstrup,Brentford,0
268,Ryan Trevitt,Brentford,0
269,Bryan Mbeumo,Brentford,1
270,Sergi Canós Tenés,Brentford,0
272,Kevin Schade,Brentford,0
275,Christian Nørgaard,Brentford,1
278,Josh Dasilva,Brentford,0
279,Shandon Baptiste,Brentford,0
285,Mikkel Damsgaard,Brentford,0
286,Cole Palmer,Chelsea,1
287,James McAtee,Sheffield Utd,1
297,Albert Sambi Lokonga,Luton,0
298,Lewis Dobbin,Everton,0
300,Tyler Onyango,Everton,0
305,Carney Chukwuemeka,Chelsea,0
306,Christian Pulisic,Chelsea,0
311,Omari Forson,Man Utd,0
313,Noni Madueke,Chelsea,1
315,Raheem Sterling,Chelsea,1
317,Mykhailo Mudryk,Chelsea,0
326,Lesley Ugochukwu,Chelsea,1
328,Enzo Fernández,Chelsea,0
329,Ângelo Gabriel Borges Damaceno,Chelsea,0
330,Ian Maatsen,Chelsea,1
331,Hakim Ziyech,Chelsea,0
333,Conor Gallagher,Chelsea,1
335,Hannibal Mejbri,Man Utd,0
337,Scott McTominay,Man Utd,1
338,Daniel Castelo Podence,Wolves,0
340,Kobbie Mainoo,Man Utd,0
343,Donny van de Beek,Man Utd,0
346,Antony Matheus dos Santos,Man Utd,0
349,Carlos Henrique Casimiro,Man Utd,0
352,Luke Cundle,Wolves,0
353,Pedro Lomba Neto,Wolves,1
354,Mario Lemina,Wolves,1
355,Boubacar Traoré,Wolves,1
358,Mason Mount,Man Utd,1
359,Jadon Sancho,Man Utd,0
362,Marcus Rashford,Man Utd,1
363,Pablo Sarabia,Wolves,0
366,Bruno Borges Fernandes,Man Utd,1
368,Bruno Cavaco Jordão,Wolves,0
370,Hwang Hee-chan,Wolves,1
373,Alejandro Garnacho,Man Utd,1
378,João Victor Gomes da Silva,Wolves,1
379,Frederico Rodrigues de Paula Santos,Man Utd,0
384,Christian Eriksen,Man Utd,1
387,Facundo Pellistri Rebollo,Man Utd,0
388,Joe Hodge,Wolves,0
390,Gonçalo Manuel Ganchinho Guedes,Wolves,0
392,Francisco Jorge Tomás Oliveira,Wolves,0
393,Amad Diallo,Man Utd,0
395,Michael Olakigbe,Brentford,0
396,Idrissa Gueye,Everton,0
398,Demarai Gray,Everton,0
399,James Garner,Everton,1
401,Arnaut Danjuma Groeneveld,Everton,0
410,Amadou Onana,Everton,1
411,André Tavares Gomes,Everton,0
412,Jean-Philippe Gbamin,Everton,0
414,Dwight McNeil,Everton,1
419,Abdoulaye Doucouré,Everton,1
420,Dele Alli,Everton,0
423,Morgan Gibbs-White,Nott'm Forest,1
429,Gustavo Henrique Furtado Scarpa,Nott'm Forest,0
434,Andrey Nascimento dos Santos,Nott'm Forest,1
437,Ryan Yates,Nott'm Forest,1
439,Anthony Elanga,Nott'm Forest,1
440,Alex Mighten,Nott'm Forest,0
445,Remo Freuler,Nott'm Forest,0
447,Orel Mangala,Nott'm Forest,1
451,Harry Arter,Nott'm Forest,0
453,Danilo dos Santos de Oliveira,Nott'm Forest,0
454,Braian Ojeda Rodríguez,Nott'm Forest,0
455,Josh Bowler,Nott'm Forest,0
457,Brandon Aguilera Zamora,Nott'm Forest,0
459,Cheikhou Kouyaté,Nott'm Forest,0
460,Lewis O'Brien,Nott'm Forest,0
462,Jonjo Shelvey,Nott'm Forest,0
466,Louie Watson,Luton,0
474,Luca Koleosho,Burnley,1
476,Pelly Ruddock Mpanzu,Luton,1
478,Jóhann Berg Gudmundsson,Burnley,1
480,Luke Berry,Luton,0
481,Luke Freeman,Luton,0
486,Dara Costelloe,Burnley,0
487,Anass Zaroury,Burnley,1
490,Scott Twine,Burnley,0
494,Allan Campbell,Luton,0
496,Sander Berge,Burnley,1
497,Samuel Bastien,Burnley,0
498,Carlos Mendes Gomes,Luton,0
499,Tahith Chong,Luton,1
502,Glen Rea,Luton,0
505,Ross Barkley,Luton,1
508,Dion Pereira,Luton,0
511,Jordan Clark,Luton,0
513,Marvelous Nakamba,Luton,1
516,Elliot Thorpe,Luton,0
517,Jack Cork,Burnley,0
519,Josh Brownhill,Burnley,1
520,Josh Cullen,Burnley,1
521,Nathan Redmond,Burnley,0
526,Enock Agyei,Burnley,0
528,Jacob Bruun Larsen,Burnley,1
529,Fred Onyedinma,Luton,0
530,Darko Churlinov,Burnley,0
535,Manuel Benson Hedilazio,Burnley,0
539,Andre Brooks,Sheffield Utd,0
540,Vini de Souza Costa,Sheffield Utd,1
548,Anis Slimane,Sheffield Utd,1
549,John Fleck,Sheffield Utd,1
551,Ben Osborn,Sheffield Utd,1
554,Ismaila Coulibaly,Sheffield Utd,0
565,Cheick Doucouré,Crystal Palace,1
566,Jordan Ayew,Crystal Palace,1
567,João Palhinha Gonçalves,Fulham,1
568,Willian Borges da Silva,Fulham,1
570,Will Hughes,Crystal Palace,1
572,Alex Iwobi,Fulham,1
575,Tom Cairney,Fulham,1
582,Tyrese Francois,Fulham,0
584,Jairo Riedewald,Crystal Palace,0
587,Michael Olise,Crystal Palace,0
588,Anthony Knockaert,Fulham,0
589,Ivan Neves Abreu Cavaleiro,Fulham,0
592,Harry Wilson,Fulham,1
597,Malcolm Ebiowei,Crystal Palace,0
598,Oliver Norwood,Sheffield Utd,1
603,Naouirou Ahamada,Crystal Palace,1
605,Callum Hudson-Odoi,Nott'm Forest,0
608,Eberechi Eze,Crystal Palace,0
610,Andreas Hoelgebaum Pereira,Fulham,1
611,Jeffrey Schlupp,Crystal Palace,1
612,Jefferson Lerma Solís,Crystal Palace,1
613,Saša Lukić,Fulham,1
617,Harrison Reed,Fulham,1
619,Bobby De Cordova-Reid,Fulham,1
621,Matthew Dibley-Dias,Fulham,0
622,Matheus França de Oliveira,Crystal Palace,1
625,Jesurun Rak-Sakyi,Crystal Palace,1
628,Ben Pearson,Bournemouth,0
629,Marcus Tavernier,Bournemouth,1
630,Jaidon Anthony,Bournemouth,0
631,David Brooks,Bournemouth,0
633,Jamal Lowe,Bournemouth,0
634,Emiliano Marcondes,Bournemouth,0
636,Hamed Traorè,Bournemouth,0
640,Siriki Dembélé,Bournemouth,0
641,Dango Ouattara,Bournemouth,0
643,Lewis Cook,Bournemouth,0
644,Joe Rothwell,Bournemouth,0
646,Gavin Kilkenny,Bournemouth,0
648,Justin Kluivert,Bournemouth,0
650,Philip Billing,Bournemouth,1
655,Ryan Christie,Bournemouth,1
658,Alex Scott,Bournemouth,1
